TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=1800 F=POINT
21  0.1678452482E-03  0.1053388774E-03  0.2706303633E-04  0.2628405817E-04  0.4065908905E-03  0.2219570219E-03  0.1922100553E+01  0.2762231277E-06 -0.2349450040E-02 -0.1143030266E-04  0.1480500000E+01  0.1922100553E+01  0.2855389719E-03  0.2219570219E-03  0.2219570219E-03  0.1922100553E+01  0.0000000000E+00  0.0000000000E+00  0.2762231277E-06 -0.2349450040E-02 -0.1143030266E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.1922100553E+01  0.2855389719E-03  0.2219570219E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
22  0.1647708744E-03  0.1082312366E-03  0.2843091277E-04  0.2761350554E-04  0.3995682200E-03  0.2283448696E-03  0.2018241394E+01  0.2935943828E-06 -0.2430842422E-02 -0.1916235067E-04  0.1513500000E+01  0.2018241394E+01  0.2914225127E-03  0.2283448696E-03  0.2283448696E-03  0.2018241394E+01  0.0000000000E+00  0.0000000000E+00  0.2935943828E-06 -0.2430842422E-02 -0.1916235067E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2018241394E+01  0.2914225127E-03  0.2283448696E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
23  0.1617635074E-03  0.1110458369E-03  0.2977730851E-04  0.2892241911E-04  0.3928496581E-03  0.2338525562E-03  0.2113151521E+01  0.3110427767E-06 -0.2505831343E-02 -0.2781063645E-04  0.1541500000E+01  0.2113151521E+01  0.2960122520E-03  0.2338525562E-03  0.2338525562E-03  0.2113151521E+01  0.0000000000E+00  0.0000000000E+00  0.3110427767E-06 -0.2505831343E-02 -0.2781063645E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2113151521E+01  0.2960122520E-03  0.2338525562E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
24  0.1588359948E-03  0.1137726670E-03  0.3109927217E-04  0.3020797690E-04  0.3864526948E-03  0.2384219183E-03  0.2206617681E+01  0.3285059938E-06 -0.2573997906E-02 -0.3741255307E-04  0.1572500000E+01  0.2206617681E+01  0.2992370695E-03  0.2384219183E-03  0.2384219183E-03  0.2206617681E+01  0.0000000000E+00  0.0000000000E+00  0.3285059938E-06 -0.2573997906E-02 -0.3741255307E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2206617681E+01  0.2992370695E-03  0.2384219183E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
25  0.1560009969E-03  0.1164029087E-03  0.3239393663E-04  0.3146743996E-04  0.3803927743E-03  0.2420184342E-03  0.2298430060E+01  0.3459194139E-06 -0.2634969408E-02 -0.4800719284E-04  0.1602500000E+01  0.2298430060E+01  0.3010337111E-03  0.2420184342E-03  0.2420184342E-03  0.2298430060E+01  0.0000000000E+00  0.0000000000E+00  0.3459194139E-06 -0.2634969408E-02 -0.4800719284E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2298430060E+01  0.3010337111E-03  0.2420184342E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
26  0.1532708412E-03  0.1189288332E-03  0.3365853170E-04  0.3269816686E-04  0.3746830761E-03  0.2445965614E-03  0.2388382966E+01  0.3632292775E-06 -0.2688381178E-02 -0.5959010426E-04  0.1633500000E+01  0.2388382966E+01  0.3013866303E-03  0.2445965614E-03  0.2445965614E-03  0.2388382966E+01  0.0000000000E+00  0.0000000000E+00  0.3632292775E-06 -0.2688381178E-02 -0.5959010426E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2388382966E+01  0.3013866303E-03  0.2445965614E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
27  0.1506573153E-03  0.1213437303E-03  0.3489039988E-04  0.3389762620E-04  0.3693342638E-03  0.2460581341E-03  0.2476275670E+01  0.3803745569E-06 -0.2733864962E-02 -0.7216906094E-04  0.1667500000E+01  0.2476275670E+01  0.3002632482E-03  0.2460581341E-03  0.2460581341E-03  0.2476275670E+01  0.0000000000E+00  0.0000000000E+00  0.3803745569E-06 -0.2733864962E-02 -0.7216906094E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2476275670E+01  0.3002632482E-03  0.2460581341E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
28  0.1481714660E-03  0.1236418535E-03  0.3608702023E-04  0.3506341690E-04  0.3643543184E-03  0.2463298906E-03  0.2561913059E+01  0.3973051261E-06 -0.2771090631E-02 -0.8577074962E-04  0.1699500000E+01  0.2561913059E+01  0.2976169353E-03  0.2463298906E-03  0.2463298906E-03  0.2561913059E+01  0.0000000000E+00  0.0000000000E+00  0.3973051261E-06 -0.2771090631E-02 -0.8577074962E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2561913059E+01  0.2976169353E-03  0.2463298906E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
29  0.1458233946E-03  0.1258183557E-03  0.3724602255E-04  0.3619328677E-04  0.3597483412E-03  0.2453695902E-03  0.2645106404E+01  0.4139588836E-06 -0.2799766907E-02 -0.1004069826E-03  0.1729500000E+01  0.2645106404E+01  0.2934262057E-03  0.2453695902E-03  0.2453695902E-03  0.2645106404E+01  0.0000000000E+00  0.0000000000E+00  0.4139588836E-06 -0.2799766907E-02 -0.1004069826E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2645106404E+01  0.2934262057E-03  0.2453695902E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
30  0.1436220462E-03  0.1278692456E-03  0.3836520600E-04  0.3728514668E-04  0.3555184039E-03  0.2431351952E-03  0.2725674162E+01  0.4302797148E-06 -0.2819622299E-02 -0.1160641899E-03  0.1760500000E+01  0.2725674162E+01  0.2876663771E-03  0.2431351952E-03  0.2431351952E-03  0.2725674162E+01  0.0000000000E+00  0.0000000000E+00  0.4302797148E-06 -0.2819622299E-02 -0.1160641899E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2725674162E+01  0.2876663771E-03  0.2431351952E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
31  0.1415749841E-03  0.1297913526E-03  0.3944255889E-04  0.3833709092E-04  0.3516634025E-03  0.2395245512E-03  0.2803442785E+01  0.4461962680E-06 -0.2830382163E-02 -0.1327469074E-03  0.1791500000E+01  0.2803442785E+01  0.2803221341E-03  0.2395245512E-03  0.2395245512E-03  0.2803442785E+01  0.0000000000E+00  0.0000000000E+00  0.4461962680E-06 -0.2830382163E-02 -0.1327469074E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2803442785E+01  0.2803221341E-03  0.2395245512E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
